Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Thor,Player,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1072
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Player,Mac,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1076
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Catch,Mac,Player,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1080
2019-06-30 13:56,,Austin Sol,63,O,5,6,Offense,Goal,Player,Mac,,,Thor,Player,E Jaime,A Taylor,C Olsen,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1084
2019-06-30 13:56,,Austin Sol,6,D,5,7,Defense,Pull,,,Perivier,7.768,Batson,Kelvin,Brett H,Perivier,Minch,C Olsen,Crowe,,,,,,,,,,,,,,,,,,,,,,1152
2019-06-30 13:56,,Austin Sol,6,D,5,7,Defense,Goal,,,Anonymous,,Batson,Kelvin,Brett H,Perivier,Minch,C Olsen,Crowe,,,,,,,,,,,,,,,,,,,,,,1156
2019-06-30 13:56,,Austin Sol,23,O,6,7,Offense,Catch,M Smith,Player,,,Will L,Player,Avello,E Jaime,A Taylor,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,1275
2019-06-30 13:56,,Austin Sol,23,O,6,7,Offense,Catch,Player,M Smith,,,Will L,Player,Avello,E Jaime,A Taylor,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,1284
2019-06-30 13:56,,Austin Sol,23,O,6,7,Offense,Catch,M Smith,Avello,,,Will L,Player,Avello,E Jaime,A Taylor,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,1288
2019-06-30 13:56,,Austin Sol,23,O,6,7,Offense,Catch,Avello,Player,,,Will L,Player,Avello,E Jaime,A Taylor,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,1292
2019-06-30 13:56,,Austin Sol,23,O,6,7,Offense,Goal,Player,E Jaime,,,Will L,Player,Avello,E Jaime,A Taylor,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,1296
2019-06-30 13:56,,Austin Sol,7,D,6,7,Cessation,EndOfFirstQuarter,,,,,Will L,Player,Avello,E Jaime,A Taylor,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,1295
2019-06-30 13:56,,Austin Sol,263,O,6,8,Offense,Catch,Mac,M Smith,,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1403
2019-06-30 13:56,,Austin Sol,263,O,6,8,Offense,Catch,M Smith,C Olsen,,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1412
2019-06-30 13:56,,Austin Sol,263,O,6,8,Offense,Catch,C Olsen,Sperling,,,Thor,Will L,Kelvin,E Jaime,C Olsen,Trenton,Jaime,Sun,Sperling,Trautman,Mac,M Smith,,,,,,,,,,,,,,,,,1416
