Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Defense,Throwaway,,,Anonymous,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1536
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,George,Sylv,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1664
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Catch,Sylv,George,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1668
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Offense,Drop,George,Clegg,,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1672
2022-08-13 16:00,Regionals,Clapham,398,D,5,6,Defense,Goal,,,Anonymous,,Adam,Vish,George,Stef,Sylv,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,1676
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Offense,Catch,Tommy,Smiler,,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1787
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Offense,Catch,Smiler,Jake L,,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1796
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Offense,Catch,Jake L,Smiler,,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1800
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Offense,Catch,Smiler,Martyn,,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1804
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Offense,Throwaway,Martyn,Anonymous,,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1808
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Defense,Throwaway,,,Anonymous,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1812
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Offense,Throwaway,Smiler,Anonymous,,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1816
2022-08-13 16:00,Regionals,Clapham,135,O,5,7,Defense,Goal,,,Anonymous,,Vid,Jake L,Smiler,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1920
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Vid,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1919
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Wilf,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1928
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Vid,Wilf,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1932
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Wilf,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,1936
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Vid,Jack,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2048
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Jack,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2052
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Vid,Martyn,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2056
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Martyn,Vid,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2060
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Catch,Vid,Nick H,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2064
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Offense,Throwaway,Nick H,Anonymous,,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2068
2022-08-13 16:00,Regionals,Clapham,155,O,5,8,Defense,Goal,,,Anonymous,,Vid,Jake L,Wilf,Martyn,Nick H,Jack,Tommy,,,,,,,,,,,,,,,,,,,,,,2072
2022-08-13 16:00,Regionals,Clapham,15,O,5,9,Offense,Catch,Smiler,Wilf,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,2171
2022-08-13 16:00,Regionals,Clapham,15,O,5,9,Offense,Throwaway,Wilf,Anonymous,,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,2180
2022-08-13 16:00,Regionals,Clapham,15,O,5,9,Defense,Goal,,,Anonymous,,Vid,Jake L,Wilf,Smiler,Martyn,Nick H,Jack,,,,,,,,,,,,,,,,,,,,,,2184
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Farmer,George,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2299
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,George,Clegg,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2308
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Clegg,Farmer,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2312
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Farmer,Clegg,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2316
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Clegg,Amberish,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2320
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Amberish,Juan,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2324
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Juan,Vish,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2328
2022-08-13 16:00,Regionals,Clapham,143,O,5,10,Offense,Catch,Vish,Clegg,,,Adam,Vish,George,Amberish,Juan,Farmer,Clegg,,,,,,,,,,,,,,,,,,,,,,2332
